source,sample_id,neck_flexion,trunk_flexion,left_shoulder_elev,right_shoulder_elev,shoulder_symmetry,alignment_deviation,label
multiposture,multiposture_3586,11.4234,43.3379,42.3083,46.9437,15.7448,74.5666,HIGH
multiposture,multiposture_3587,13.0113,43.0563,42.6306,44.9865,15.7,73.8662,HIGH
multiposture,multiposture_3588,11.949,43.0691,42.7586,44.7029,15.5632,74.004,HIGH
multiposture,multiposture_3589,11.391,43.0648,42.4175,44.2833,15.5901,74.1572,HIGH
multiposture,multiposture_3590,10.5771,43.1003,43.1924,38.8191,15.8649,74.5564,HIGH
multiposture,multiposture_3591,7.8998,43.0065,43.4869,42.5244,16.5735,75.1738,HIGH
multiposture,multiposture_3592,8.1743,43.0414,43.4787,45.864,16.345,75.235,HIGH
multiposture,multiposture_3593,8.1585,43.0476,43.2086,46.6559,16.0583,75.2282,HIGH
multiposture,multiposture_3594,9.0264,43.0642,43.7247,42.1647,16.7478,75.0898,HIGH
multiposture,multiposture_3595,9.4668,43.1175,43.0651,44.5437,16.4445,74.9706,HIGH
multiposture,multiposture_3596,8.8442,43.1523,43.0655,44.6935,16.51,75.0346,HIGH
multiposture,multiposture_3597,10.9604,43.138,42.9017,37.0399,16.7252,74.4283,HIGH
multiposture,multiposture_3598,9.5085,43.2613,43.1254,38.2817,16.5256,74.7638,HIGH
multiposture,multiposture_3599,8.8981,43.1857,42.8567,39.9845,16.2928,74.6871,HIGH
multiposture,multiposture_3600,9.8805,43.0928,42.2131,39.6368,16.4249,74.3466,HIGH
multiposture,multiposture_3601,8.555,42.9844,42.1858,44.0204,16.3958,74.3923,HIGH
multiposture,multiposture_3602,9.9721,43.3411,42.364,42.735,16.6154,74.6448,HIGH
multiposture,multiposture_3603,12.8912,43.2821,42.3959,48.4583,16.0724,73.7398,HIGH
multiposture,multiposture_3604,10.5242,43.1099,42.1932,48.9609,15.9573,74.1466,HIGH
multiposture,multiposture_3605,9.8589,43.1336,42.6241,48.4623,16.0569,74.65,HIGH
multiposture,multiposture_3606,10.5379,43.179,42.7479,48.1231,15.9171,74.5077,HIGH
multiposture,multiposture_3607,17.6529,0.3265,21.0056,11.772,23.1818,5.9922,HIGH
multiposture,multiposture_3608,0.3044,1.436,3.0398,14.9313,19.6488,3.0584,HIGH
multiposture,multiposture_3609,0.2448,1.3986,1.8672,15.1264,20.122,2.823,HIGH
multiposture,multiposture_3610,0.1094,1.1828,0.3065,14.233,20.6254,2.4453,HIGH
multiposture,multiposture_3611,0.8448,0.7453,0.1868,14.7661,20.9519,1.2642,HIGH
multiposture,multiposture_3612,1.0169,0.956,0.0243,14.7139,21.6797,1.6456,HIGH
multiposture,multiposture_3613,0.3634,0.7949,0.3651,14.4459,21.7038,1.5487,HIGH
multiposture,multiposture_3614,0.4581,1.0107,0.5641,14.7203,21.1796,1.9727,HIGH
multiposture,multiposture_3615,1.0884,0.9062,0.7872,14.656,21.2318,1.5121,HIGH
multiposture,multiposture_3616,0.8559,0.8693,0.8943,15.0316,20.9811,1.5222,HIGH
multiposture,multiposture_3617,1.0366,0.9112,0.7747,15.036,20.7638,1.5424,HIGH
multiposture,multiposture_3618,1.3231,0.8949,0.5753,15.4172,20.3996,1.3983,HIGH
multiposture,multiposture_3619,1.9458,0.2371,0.5016,15.7084,17.6167,0.1804,HIGH
multiposture,multiposture_3620,1.8183,0.3779,1.026,15.5704,17.7795,0.151,HIGH
multiposture,multiposture_3621,0.5535,0.0369,1.6776,14.8076,17.8441,0.1197,HIGH
multiposture,multiposture_3622,1.4821,2.1511,1.8162,12.4236,19.3803,3.9985,HIGH
multiposture,multiposture_3623,2.7242,3.3243,5.7468,12.3579,18.2316,6.0206,HIGH
multiposture,multiposture_3624,3.5085,3.2029,8.2913,11.3185,18.6857,5.4767,HIGH
multiposture,multiposture_3625,3.9538,2.4459,6.7266,12.531,19.6385,3.7109,HIGH
multiposture,multiposture_3626,5.0467,1.579,5.193,14.0216,21.0377,1.3999,HIGH
multiposture,multiposture_3627,5.0024,1.5016,4.7509,14.1579,21.5391,1.2132,HIGH
multiposture,multiposture_3628,3.6512,5.1818,8.4124,7.0089,20.2857,9.6058,HIGH
multiposture,multiposture_3629,3.8719,5.3973,8.6106,6.8759,20.7591,9.9829,HIGH
multiposture,multiposture_3630,3.8559,5.6764,8.6791,6.8942,21.6291,10.571,HIGH
multiposture,multiposture_3631,3.4989,5.5941,8.773,7.1885,22.7478,10.536,HIGH
multiposture,multiposture_3632,2.8941,4.4879,8.6875,6.0403,23.2599,10.543,HIGH
multiposture,multiposture_3633,5.6956,4.4494,11.4034,5.9906,25.3736,11.7813,HIGH
multiposture,multiposture_3634,3.1507,4.2899,9.0397,10.4028,24.5878,10.3469,HIGH
multiposture,multiposture_3635,3.2041,4.086,5.7224,11.6435,24.9143,9.9064,HIGH
multiposture,multiposture_3636,2.1477,4.0163,3.3969,13.1007,24.7797,9.3611,HIGH
multiposture,multiposture_3637,1.6469,4.0304,2.6099,14.0623,24.2252,9.225,HIGH
multiposture,multiposture_3638,0.9786,4.1765,2.2155,13.9327,23.8155,9.286,HIGH
multiposture,multiposture_3639,0.7038,4.2037,0.4501,13.9697,23.6212,9.2259,HIGH
multiposture,multiposture_3640,0.667,4.1812,0.195,13.938,23.6449,9.1618,HIGH
multiposture,multiposture_3641,0.3245,4.3689,0.5126,14.5543,23.8179,9.1783,HIGH
multiposture,multiposture_3642,0.5213,4.3969,1.081,14.2243,23.9143,9.1616,HIGH
multiposture,multiposture_3643,0.9535,4.4383,1.0057,14.0339,23.4652,9.0663,HIGH
multiposture,multiposture_3644,2.7195,4.4538,1.2125,13.9164,22.4422,8.4185,HIGH
multiposture,multiposture_3645,4.4613,4.766,0.2086,13.8597,22.031,8.4179,HIGH
multiposture,multiposture_3646,4.5726,4.8144,0.1411,13.7645,22.1211,8.4804,HIGH
multiposture,multiposture_3647,4.504,4.8642,0.1409,14.3163,23.7142,8.6063,HIGH
multiposture,multiposture_3648,4.6444,4.8114,0.0305,14.4666,23.8031,8.4489,HIGH
multiposture,multiposture_3649,4.8842,4.979,0.32,14.3019,22.4744,8.7142,HIGH
multiposture,multiposture_3650,9.6264,5.2301,0.844,13.478,21.9166,7.4715,HIGH
multiposture,multiposture_3651,9.7116,5.7253,3.4025,11.597,22.7407,8.5214,HIGH
multiposture,multiposture_3652,7.482,5.7582,6.6547,11.4373,23.0822,9.4286,HIGH
multiposture,multiposture_3653,8.9311,5.8785,6.6018,11.4215,23.5988,9.2395,HIGH
multiposture,multiposture_3654,9.3544,5.3023,3.1917,11.9399,21.4406,7.9142,HIGH
multiposture,multiposture_3655,8.1228,5.1389,2.4766,12.3637,20.8014,7.96,HIGH
multiposture,multiposture_3656,9.3802,4.4318,1.9799,2.6016,17.9713,5.4988,HIGH
multiposture,multiposture_3657,8.6723,4.2161,1.5582,2.3025,19.1532,5.342,HIGH
multiposture,multiposture_3658,7.9409,4.0038,1.0894,1.9123,19.6739,5.1652,HIGH
multiposture,multiposture_3659,7.6508,4.0007,0.9212,1.5753,20.1998,5.2944,HIGH
multiposture,multiposture_3660,7.6871,3.9866,0.6434,1.5411,20.2254,5.2442,HIGH
multiposture,multiposture_3661,8.2585,3.9047,0.2313,1.7756,20.1643,4.8118,HIGH
multiposture,multiposture_3662,8.3269,3.8678,0.1853,1.8538,20.4749,4.701,HIGH
multiposture,multiposture_3663,8.2789,3.8043,0.0717,1.8913,20.3668,4.5944,HIGH
multiposture,multiposture_3664,7.9387,3.8489,0.3859,1.8423,20.4016,4.8417,HIGH
multiposture,multiposture_3665,7.2747,3.8582,0.4119,1.4288,20.3443,5.1587,HIGH
multiposture,multiposture_3666,7.1339,3.8372,0.3995,1.4674,20.4567,5.1593,HIGH
multiposture,multiposture_3667,6.9555,3.8218,0.4097,1.4617,20.4621,5.2091,HIGH
multiposture,multiposture_3668,6.7976,3.7493,0.4589,1.2627,20.399,5.1212,HIGH
multiposture,multiposture_3669,6.9633,3.907,0.6355,0.9553,20.5057,5.3916,HIGH
multiposture,multiposture_3670,6.9953,3.9159,0.7215,0.9601,20.5383,5.3933,HIGH
multiposture,multiposture_3671,6.7463,3.8125,0.6151,1.4639,20.4799,5.2747,HIGH
multiposture,multiposture_3672,6.6369,3.8264,0.7549,1.49,20.4565,5.3545,HIGH
multiposture,multiposture_3673,6.5302,3.8095,1.184,1.3474,20.3924,5.3452,HIGH
multiposture,multiposture_3674,6.3232,3.8483,1.2545,1.336,20.3019,5.5301,HIGH
multiposture,multiposture_3675,6.3711,4.0042,1.4737,1.1407,20.5102,5.8501,HIGH
multiposture,multiposture_3676,6.3838,4.0106,1.2925,1.2433,20.2981,5.8499,HIGH
multiposture,multiposture_3677,6.2168,3.9629,1.2403,1.4866,20.3483,5.8238,HIGH
multiposture,multiposture_3678,6.1081,3.946,1.2211,1.4636,20.317,5.8349,HIGH
multiposture,multiposture_3679,6.4047,3.9432,1.1528,1.4761,20.2154,5.6946,HIGH
multiposture,multiposture_3680,6.0518,4.0603,0.4288,1.4051,20.1701,6.1303,HIGH
multiposture,multiposture_3681,6.2765,4.1488,0.6775,0.8813,20.2351,6.226,HIGH
multiposture,multiposture_3682,6.1846,4.0253,0.4453,0.9255,20.2328,5.9943,HIGH
multiposture,multiposture_3683,5.5191,3.8866,0.3275,1.0727,20.6705,6.0005,HIGH
multiposture,multiposture_3684,5.3545,3.7908,0.5915,1.264,20.7049,5.8717,HIGH
multiposture,multiposture_3685,16.7632,4.7,3.2381,6.212,23.0582,3.412,HIGH
multiposture,multiposture_3686,18.8687,5.0906,2.019,6.1002,20.3472,3.4055,HIGH
multiposture,multiposture_3687,21.607,5.0539,2.0977,6.042,18.9915,2.2153,HIGH
multiposture,multiposture_3688,23.2012,4.8333,1.9422,6.2949,17.1683,1.1609,HIGH
multiposture,multiposture_3689,23.551,4.9112,2.0952,6.3934,16.8183,1.2042,HIGH
multiposture,multiposture_3690,24.5377,4.864,2.0131,6.6523,17.0442,1.1277,HIGH
multiposture,multiposture_3691,23.0981,5.2479,2.0565,6.8662,18.281,2.3485,HIGH
multiposture,multiposture_3692,23.0117,5.6604,1.2097,6.4722,18.4627,3.21,HIGH
multiposture,multiposture_3693,22.9767,5.7472,0.921,6.3841,18.3585,3.3925,HIGH
multiposture,multiposture_3694,25.6421,6.0684,0.1113,6.6425,18.7127,3.4075,HIGH
multiposture,multiposture_3695,28.0114,5.9632,0.0304,7.2408,19.5761,2.4711,HIGH
multiposture,multiposture_3696,27.6562,6.0277,0.052,7.751,20.3938,2.6195,HIGH
multiposture,multiposture_3697,27.6965,6.0821,0.2225,7.5018,20.5898,2.5523,HIGH
multiposture,multiposture_3698,27.8574,6.2364,0.5005,7.2021,21.1698,2.8834,HIGH
multiposture,multiposture_3699,27.471,6.2086,0.4904,7.1788,21.538,2.8609,HIGH
multiposture,multiposture_3700,27.4619,6.2206,0.5819,7.253,21.8082,2.9044,HIGH
multiposture,multiposture_3701,27.0436,6.4939,0.3356,6.8343,22.4202,3.6287,HIGH
multiposture,multiposture_3702,26.3863,6.6226,0.1686,6.7562,22.4818,4.113,HIGH
multiposture,multiposture_3703,26.0293,6.597,0.6093,6.8288,22.3561,4.1255,HIGH
multiposture,multiposture_3704,25.8943,6.5965,0.5555,6.6858,22.1868,4.1502,HIGH
multiposture,multiposture_3705,23.6366,6.6046,0.7297,6.8911,21.8016,5.1243,HIGH
multiposture,multiposture_3706,23.0697,6.6005,1.042,7.1067,21.8045,5.3053,HIGH
multiposture,multiposture_3707,24.4485,6.5915,2.1513,5.0371,22.8211,4.9361,HIGH
multiposture,multiposture_3708,24.2241,6.4261,5.9186,3.636,24.7489,4.8315,HIGH
multiposture,multiposture_3709,22.1896,6.1871,7.4855,5.1883,23.8356,4.8424,HIGH
multiposture,multiposture_3710,23.7463,6.5734,6.9097,5.2431,18.1457,4.9684,HIGH
multiposture,multiposture_3711,24.4969,6.7995,6.4373,5.288,16.4673,5.0136,HIGH
multiposture,multiposture_3712,26.2912,7.2827,6.846,5.8781,17.3269,5.3695,HIGH
multiposture,multiposture_3713,26.56,7.4155,6.8138,5.7254,17.5614,5.4197,HIGH
multiposture,multiposture_3714,18.332,2.2281,22.8215,14.595,18.736,4.0394,HIGH
multiposture,multiposture_3715,20.0816,2.6033,21.5946,14.9894,18.9584,4.1796,HIGH
multiposture,multiposture_3716,20.633,2.5333,21.8901,14.8519,19.3014,4.7182,HIGH
multiposture,multiposture_3717,19.7886,2.3249,21.9611,14.0183,19.6198,4.7995,HIGH
multiposture,multiposture_3718,19.2815,1.9572,22.2949,13.7479,20.4042,5.5839,HIGH
multiposture,multiposture_3719,18.9716,1.914,21.8547,13.1852,19.4454,5.4115,HIGH
multiposture,multiposture_3720,3.9512,2.1478,20.9077,13.1436,21.798,2.8888,HIGH
multiposture,multiposture_3721,4.3541,2.4191,20.8356,12.9643,22.41,3.2913,HIGH
multiposture,multiposture_3722,4.6264,2.3058,21.0434,12.7397,22.8071,2.9091,HIGH
multiposture,multiposture_3723,5.1161,2.2818,21.115,12.5155,23.4212,2.605,HIGH
multiposture,multiposture_3724,6.7886,2.0457,21.3528,12.4715,22.4854,1.2328,HIGH
multiposture,multiposture_3725,15.7757,1.3407,25.7475,3.5602,23.7646,4.2254,HIGH
multiposture,multiposture_3726,20.8697,1.8817,27.5121,7.2108,20.7112,4.5396,HIGH
multiposture,multiposture_3727,23.7167,1.8508,26.4075,4.1499,20.279,5.6198,HIGH
multiposture,multiposture_3728,25.323,1.9679,26.1923,4.8283,20.5246,6.2014,HIGH
multiposture,multiposture_3729,17.3814,2.8101,10.4678,0.3027,17.6394,1.5451,HIGH
multiposture,multiposture_3730,18.3236,2.9838,7.8848,3.1473,17.2538,1.5723,HIGH
multiposture,multiposture_3731,18.3056,3.0538,7.3585,1.6492,17.0206,1.6448,HIGH
multiposture,multiposture_3732,17.9324,3.1084,4.8826,2.5831,15.5632,1.8105,HIGH
multiposture,multiposture_3733,19.7619,3.1109,4.0267,2.6333,14.8623,2.8103,MEDIUM
multiposture,multiposture_3734,19.3297,3.1291,4.8818,4.3285,14.7631,2.7561,MEDIUM
multiposture,multiposture_3735,18.6347,3.1309,4.2607,3.6249,14.5078,2.7175,MEDIUM
multiposture,multiposture_3736,23.9887,2.9913,6.9217,8.0028,13.7286,6.0445,MEDIUM
multiposture,multiposture_3737,10.4259,1.4303,14.9189,9.6544,13.3659,9.8422,MEDIUM
multiposture,multiposture_3738,9.2097,2.4549,14.7769,10.7941,14.9266,10.9051,MEDIUM
multiposture,multiposture_3739,0.3188,1.8109,12.6005,11.4668,15.0543,3.83,HIGH
multiposture,multiposture_3740,2.1531,0.942,11.67,13.0198,15.3804,1.1603,HIGH
multiposture,multiposture_3741,2.2414,0.0027,12.1938,13.2734,15.6907,0.8575,HIGH
multiposture,multiposture_3742,3.6019,0.1488,12.0676,12.4538,15.4898,1.6295,HIGH
multiposture,multiposture_3743,13.2647,0.6937,12.7951,12.388,15.4461,7.532,HIGH
multiposture,multiposture_3744,13.1795,0.6217,12.8332,11.9339,16.0002,7.7632,HIGH
multiposture,multiposture_3745,1.4884,0.3744,12.8218,11.7715,16.5137,1.5644,HIGH
multiposture,multiposture_3746,1.854,0.0302,12.9738,12.1576,17.1421,0.992,HIGH
multiposture,multiposture_3747,3.09,0.4364,13.3993,12.1084,18.7927,2.5732,HIGH
multiposture,multiposture_3748,4.1434,0.9121,13.2761,12.2621,19.6427,4.2101,HIGH
multiposture,multiposture_3749,3.8042,0.8877,18.16,13.783,19.5488,3.5085,HIGH
multiposture,multiposture_3750,3.7848,0.8764,18.145,10.8092,17.1344,3.196,HIGH
multiposture,multiposture_3751,1.7026,2.2574,15.7979,10.0819,17.1881,4.1291,HIGH
multiposture,multiposture_3752,6.7753,2.9634,14.4527,8.002,16.934,3.9046,HIGH
multiposture,multiposture_3753,9.9177,3.4078,13.5436,7.6097,16.6555,3.8501,HIGH
multiposture,multiposture_3754,10.5055,3.8996,12.1237,6.413,17.1115,4.7504,HIGH
multiposture,multiposture_3755,8.0012,3.934,9.6041,6.9538,18.7939,5.5395,HIGH
multiposture,multiposture_3756,8.0063,4.1958,9.3039,7.5929,19.38,6.0637,HIGH
multiposture,multiposture_3757,9.1457,4.1078,10.0743,7.1743,19.3284,5.4211,HIGH
multiposture,multiposture_3758,9.1859,4.0487,10.1307,7.3027,19.1867,5.2736,HIGH
multiposture,multiposture_3759,9.319,4.1548,9.3237,7.4145,19.3032,5.4943,HIGH
multiposture,multiposture_3760,9.594,4.1713,8.2185,7.5556,19.7944,5.4702,HIGH
multiposture,multiposture_3761,10.3914,4.3432,7.513,7.7871,20.464,5.5446,HIGH
multiposture,multiposture_3762,10.5443,4.2127,5.253,7.8572,20.6077,5.2178,HIGH
multiposture,multiposture_3763,14.8633,4.0439,8.9268,8.2491,19.6363,3.0305,HIGH
multiposture,multiposture_3764,15.8065,3.8818,8.9073,7.9992,18.1473,2.4544,HIGH
multiposture,multiposture_3765,16.9524,3.6718,10.0005,8.2666,17.9123,1.84,HIGH
multiposture,multiposture_3766,15.0171,2.8937,12.1243,7.547,18.2109,0.8891,HIGH
multiposture,multiposture_3767,5.9823,5.3951,18.908,0.3749,18.9545,9.1669,HIGH
multiposture,multiposture_3768,8.8685,5.2782,18.3559,1.2509,18.5687,7.7474,HIGH
multiposture,multiposture_3769,16.1584,5.4116,13.6955,24.2369,20.8302,5.0147,HIGH
multiposture,multiposture_3770,18.5511,3.8235,17.5053,35.4906,23.6828,0.3293,HIGH
multiposture,multiposture_3771,8.6296,6.3213,16.0965,12.012,25.6929,18.0557,HIGH
multiposture,multiposture_3772,12.1174,6.2383,16.7353,11.3507,24.0537,8.0834,HIGH
multiposture,multiposture_3773,5.8722,2.9471,13.096,7.7415,17.9951,3.9386,HIGH
multiposture,multiposture_3774,5.4698,3.3046,11.1991,6.0796,18.2534,4.914,HIGH
multiposture,multiposture_3775,5.0864,3.6675,10.2009,5.385,18.505,5.8649,HIGH
multiposture,multiposture_3776,5.366,4.37,9.8876,7.1145,19.9283,7.2577,HIGH
multiposture,multiposture_3777,5.5806,4.5421,10.0673,7.9795,20.7727,7.5571,HIGH
multiposture,multiposture_3778,8.0228,4.7292,10.0139,8.6072,21.4405,7.102,HIGH
multiposture,multiposture_3779,31.0089,2.9437,15.6411,11.1008,17.0042,8.0498,HIGH
multiposture,multiposture_3780,5.8792,4.3402,15.5968,13.3609,21.9449,6.8358,HIGH
multiposture,multiposture_3781,17.571,4.5815,10.1555,0.1872,20.7096,1.6563,HIGH
multiposture,multiposture_3782,21.8051,4.848,7.319,2.4662,19.877,0.0426,HIGH
multiposture,multiposture_3783,25.6259,4.9509,5.6677,2.6577,16.9926,1.8481,HIGH
multiposture,multiposture_3784,28.1964,5.0096,4.2725,2.426,15.6086,3.1563,HIGH
multiposture,multiposture_3785,28.0524,5.0162,4.3367,2.6155,15.4206,3.0769,HIGH
multiposture,multiposture_3786,27.9848,5.0321,4.7468,2.7034,15.312,3.0003,HIGH
multiposture,multiposture_3787,28.2118,5.0642,4.9733,3.2167,14.8083,2.9487,MEDIUM
multiposture,multiposture_3788,28.4019,5.1522,4.9472,3.0421,14.3337,2.897,MEDIUM
multiposture,multiposture_3789,3.9158,6.4118,2.5365,1.6479,18.8773,12.368,HIGH
multiposture,multiposture_3790,10.6333,6.8415,2.4975,1.1016,19.7427,10.2144,HIGH
multiposture,multiposture_3791,9.4366,3.3646,20.2893,8.4914,14.0777,3.1188,MEDIUM
multiposture,multiposture_3792,29.3776,2.8626,22.4072,6.8858,16.7317,7.7058,HIGH
multiposture,multiposture_3793,28.0167,2.8258,22.1747,6.6955,17.0405,7.1579,HIGH
multiposture,multiposture_3794,18.3206,3.1725,21.9533,6.5877,18.5013,1.3767,HIGH
multiposture,multiposture_3795,17.7792,3.2109,21.6866,6.6866,18.2758,1.1663,HIGH
multiposture,multiposture_3796,15.8735,3.242,21.2265,6.7087,18.3346,0.1771,HIGH
multiposture,multiposture_3797,17.8339,3.6371,21.486,8.1744,20.8543,0.3873,HIGH
multiposture,multiposture_3798,8.3407,5.3741,14.0059,6.4633,19.3281,8.0719,HIGH
multiposture,multiposture_3799,158.3472,3.8333,34.8323,18.2982,16.3228,1.7553,HIGH
multiposture,multiposture_3800,172.5824,7.0413,30.0502,17.2682,19.2904,7.409,HIGH
multiposture,multiposture_3801,169.3329,7.8164,25.1752,18.5763,20.9867,7.7757,HIGH
multiposture,multiposture_3802,172.3685,8.6548,25.0087,18.8394,21.8417,9.982,HIGH
multiposture,multiposture_3803,171.2719,8.5117,23.6997,18.1259,19.316,9.4846,HIGH
multiposture,multiposture_3804,172.2624,8.9094,22.7123,18.4268,18.817,10.4178,HIGH
multiposture,multiposture_3805,176.3098,5.7079,20.9818,16.6081,16.6788,9.3057,HIGH
multiposture,multiposture_3806,177.5906,6.3389,22.023,14.3917,18.7664,9.7869,HIGH
multiposture,multiposture_3807,178.3685,6.2674,22.4281,15.1165,18.1999,8.52,HIGH
multiposture,multiposture_3808,176.4754,6.3978,22.0405,15.4894,18.6387,8.0721,HIGH
multiposture,multiposture_3809,174.7552,6.551,22.3261,15.5897,18.8767,7.8224,HIGH
multiposture,multiposture_3810,173.8084,7.1429,22.2271,16.1588,19.5299,8.2781,HIGH
multiposture,multiposture_3811,169.6046,6.9317,22.4476,17.0221,19.0294,6.8621,HIGH
multiposture,multiposture_3812,169.1014,6.8318,22.6819,16.8459,19.3918,6.4371,HIGH
multiposture,multiposture_3813,169.9996,6.8713,22.7746,16.8227,19.3537,6.7582,HIGH
multiposture,multiposture_3814,170.2318,6.7835,23.0841,16.8333,19.1446,6.5982,HIGH
multiposture,multiposture_3815,174.1083,6.5882,23.3358,17.4396,16.2005,11.3276,HIGH
multiposture,multiposture_3816,160.5086,6.5615,22.3142,17.0763,16.7599,7.6485,HIGH
multiposture,multiposture_3817,101.7157,4.8122,23.9054,27.5454,25.5729,5.5464,HIGH
multiposture,multiposture_3818,49.2437,1.3692,27.8694,19.3872,25.0746,18.7579,HIGH
multiposture,multiposture_3819,42.2502,1.6405,29.1864,16.1387,25.9402,13.9841,HIGH
multiposture,multiposture_3820,41.6842,2.026,28.6321,14.2091,26.8651,11.0618,HIGH
multiposture,multiposture_3821,50.7633,2.6057,27.763,12.5987,26.6601,9.8387,HIGH
multiposture,multiposture_3822,55.2659,2.8516,27.4067,12.8865,26.5909,10.5339,HIGH
multiposture,multiposture_3823,58.5333,3.4163,28.1409,13.4465,26.4821,9.9894,HIGH
multiposture,multiposture_3824,100.9601,3.519,25.1453,13.7469,20.6365,4.1699,HIGH
multiposture,multiposture_3825,149.5244,4.7278,22.9777,13.995,21.1066,4.8049,HIGH
multiposture,multiposture_3826,158.8755,4.5418,20.2547,13.8064,21.1916,3.9066,HIGH
multiposture,multiposture_3827,170.9345,4.8035,19.9663,13.5656,21.1761,5.4488,HIGH
multiposture,multiposture_3828,32.6279,5.2846,19.6356,15.0769,16.4189,8.162,HIGH
multiposture,multiposture_3829,7.04,52.8138,91.6965,37.8787,65.8978,91.2475,HIGH
multiposture,multiposture_3830,8.2973,53.033,94.2074,38.1248,66.0486,91.6105,HIGH
multiposture,multiposture_3831,27.6494,52.2745,61.9196,35.389,62.0524,86.2741,HIGH
multiposture,multiposture_3832,25.4691,51.8094,55.0236,33.771,59.8489,85.9734,HIGH
multiposture,multiposture_3833,23.8837,51.8237,51.4256,33.1108,58.9985,86.4396,HIGH
multiposture,multiposture_3834,23.5238,52.2618,50.062,33.3141,58.1272,87.0569,HIGH
multiposture,multiposture_3835,24.6704,52.5522,50.636,33.9146,57.3257,87.2175,HIGH
multiposture,multiposture_3836,23.8557,52.5253,53.2173,32.5818,57.4668,87.3563,HIGH
multiposture,multiposture_3837,26.7422,52.5568,52.6019,31.3784,57.7455,86.9806,HIGH
multiposture,multiposture_3838,28.2287,52.6117,51.4128,31.4214,58.261,86.7811,HIGH
multiposture,multiposture_3839,22.4272,52.8766,52.3106,32.2229,59.5616,88.0202,HIGH
multiposture,multiposture_3840,16.1802,53.3021,53.574,31.8724,61.6638,89.5512,HIGH
multiposture,multiposture_3841,14.2094,53.4522,55.4217,31.4524,62.1295,89.85,HIGH
multiposture,multiposture_3842,11.5601,53.5466,54.5258,31.9612,62.1034,90.207,HIGH
multiposture,multiposture_3843,11.8648,53.6583,53.3623,32.3702,62.1967,90.3721,HIGH
multiposture,multiposture_3844,15.1355,53.5883,52.7347,33.4003,62.9427,90.5709,HIGH
multiposture,multiposture_3845,12.9616,53.6567,80.7065,35.6895,67.1131,91.3869,HIGH
multiposture,multiposture_3846,12.2914,53.5901,86.5375,37.4993,68.3658,91.4938,HIGH
multiposture,multiposture_3847,8.3045,52.9243,95.9671,57.0184,70.1614,90.8474,HIGH
multiposture,multiposture_3848,6.8117,52.8007,96.7043,59.3866,70.5255,91.0437,HIGH
multiposture,multiposture_3849,6.3997,52.5187,99.8715,64.1093,70.0394,91.4903,HIGH
multiposture,multiposture_3850,5.2075,52.2721,101.2249,64.1263,70.0677,91.7826,HIGH
multiposture,multiposture_3851,5.4848,52.2292,101.579,63.6904,69.7561,90.9276,HIGH
